Gs_1,Gs_2,Gs_3,Ts_0cm,Ts_2cm,Ts_4cm,Ts_10cm,Ts_20cm,Ts_40cm,Ts_60cm,Ts_100cm,Ms_2cm
-10.983333333333334,-17.733333333333334,-13.48,10.73,8.75,9.193333333333332,14.176666666666668,18.47,19.94333333333333,20.153333333333332,20.223333333333333,2.946
-4.771666666666667,-10.996666666666668,-7.012666666666667,13.753333333333332,9.966666666666669,9.833333333333334,14.043333333333331,18.383333333333333,19.93,20.15,20.22,2.9746666666666672
2.9466666666666668,-4.027666666666666,0.3249999999999999,18.416666666666668,11.533333333333331,10.526666666666666,13.963333333333331,18.299999999999997,19.936666666666667,20.156666666666663,20.23,3.004
12.726666666666668,4.577333333333333,9.621,20.673333333333332,13.446666666666667,11.396666666666668,13.94,18.216666666666665,19.933333333333337,20.156666666666663,20.24,3.0416666666666665
19.633333333333336,12.159999999999998,17.05333333333333,23.090000000000003,14.976666666666668,12.383333333333336,13.96,18.12666666666667,19.923333333333336,20.143333333333334,20.233333333333334,3.0756666666666668
25.49666666666667,18.393333333333334,23.46666666666667,25.25666666666667,16.443333333333335,13.37,14.04,18.046666666666667,19.916666666666668,20.14,20.23,3.108333333333334
31.33,24.3,29.706666666666667,27.426666666666662,18.05333333333333,14.373333333333331,14.170000000000002,17.963333333333335,19.903333333333332,20.14,20.23,3.141
35.17,29.44333333333334,34.35333333333333,26.0,19.363333333333333,15.423333333333332,14.35,17.89,19.893333333333334,20.14,20.223333333333333,3.171666666666667
34.52333333333333,30.206666666666667,34.14666666666667,24.673333333333332,20.04,16.333333333333332,14.579999999999998,17.819999999999997,19.876666666666665,20.13,20.216666666666665,3.1769999999999996
31.47,28.756666666666664,31.413333333333338,22.94333333333333,20.26,17.049999999999997,14.839999999999998,17.76,19.863333333333333,20.12,20.21,3.177
27.05666666666667,25.343333333333337,27.25666666666667,21.55666666666666,20.273333333333333,17.540000000000003,15.116666666666667,17.703333333333333,19.856666666666666,20.12,20.21,3.177666666666666
22.906666666666663,21.99333333333333,23.406666666666663,21.986666666666668,20.186666666666664,17.87333333333333,15.4,17.666666666666668,19.84,20.12,20.216666666666665,3.175666666666667
19.913333333333338,19.7,20.753333333333337,19.74,20.046666666666667,18.096666666666668,15.67,17.63333333333333,19.826666666666664,20.11,20.213333333333335,3.1686666666666667
15.303333333333336,15.873333333333331,16.279999999999998,18.12,19.656666666666663,18.226666666666663,15.923333333333332,17.613333333333333,19.813333333333333,20.11,20.21,3.1506666666666665
10.193333333333332,11.393333333333333,11.39,15.756666666666666,19.11333333333333,18.216666666666665,16.15,17.603333333333335,19.790000000000003,20.096666666666668,20.206666666666667,3.143333333333333
3.763666666666667,5.996,5.378333333333333,13.926666666666668,18.343333333333337,18.073333333333338,16.34,17.6,19.77,20.09,20.19666666666667,3.131
-2.209,0.5916666666666667,-0.3389999999999999,11.61,17.486666666666668,17.80333333333333,16.5,17.6,19.753333333333337,20.08,20.19,3.107666666666667
-8.337666666666665,-4.907,-6.22,9.646666666666668,16.53,17.439999999999998,16.633333333333336,17.61666666666667,19.74,20.076666666666664,20.19,3.0973333333333333
-13.543333333333331,-10.036666666666669,-11.416666666666666,8.583333333333334,15.593333333333334,16.97666666666667,16.72,17.636666666666667,19.716666666666665,20.066666666666663,20.18,3.073333333333333
-17.043333333333333,-13.829999999999998,-15.046666666666669,8.072999999999999,14.796666666666669,16.48333333333333,16.75666666666667,17.646666666666665,19.703333333333333,20.063333333333333,20.18,3.060666666666666
-19.24,-16.42,-17.383333333333333,6.795000000000001,14.116666666666667,16.003333333333334,16.76,17.666666666666668,19.69,20.05666666666667,20.18,3.049666666666667
-21.9,-18.94333333333333,-19.966666666666665,5.397333333333333,13.393333333333333,15.54,16.74,17.69333333333333,19.666666666666668,20.043333333333333,20.17,3.034333333333334
-24.816666666666663,-21.706666666666667,-22.763333333333335,4.255,12.660000000000002,15.06,16.69,17.72,19.643333333333334,20.03,20.16,3.0199999999999996
-27.53,-24.28333333333333,-25.37,2.7550000000000003,11.913333333333334,14.57,16.61,17.74,19.626666666666665,20.02,20.16,3.015
-29.97,-26.713333333333335,-27.773333333333337,2.9073333333333333,11.176666666666668,14.063333333333333,16.51,17.75333333333333,19.616666666666667,20.02,20.15,2.998
-31.003333333333337,-28.146666666666665,-28.87,2.861333333333333,10.613333333333332,13.573333333333332,16.400000000000002,17.78,19.606666666666666,20.01,20.156666666666663,2.982666666666667
-31.563333333333333,-28.896666666666665,-29.433333333333337,1.9446666666666663,10.123333333333331,13.123333333333337,16.27,17.79,19.59,20.0,20.15,2.9793333333333334
-32.64333333333334,-29.923333333333332,-30.47333333333333,0.5263333333333334,9.589999999999998,12.7,16.11666666666667,17.79,19.576666666666664,20.0,20.16,2.971
-34.330000000000005,-31.38,-32.056666666666665,-0.6063333333333333,8.973333333333334,12.26,15.95,17.786666666666665,19.56,19.983333333333334,20.153333333333332,2.9616666666666664
-35.92333333333334,-32.946666666666665,-33.60666666666666,-0.6533333333333334,8.373333333333333,11.810000000000002,15.78,17.786666666666665,19.546666666666667,19.98,20.14,2.949666666666667
-36.71333333333334,-33.93666666666667,-34.410000000000004,-1.0143333333333333,7.877,11.37,15.61,17.783333333333335,19.53,19.963333333333335,20.14,2.941333333333333
-37.03,-34.52333333333333,-34.78333333333333,0.0896666666666666,7.464333333333333,10.96,15.43,17.78,19.53,19.97,20.14,2.9346666666666668
-35.86333333333334,-34.02333333333333,-33.85333333333333,0.625,7.243666666666667,10.59,15.243333333333334,17.75333333333333,19.526666666666667,19.966666666666665,20.146666666666665,2.9303333333333335
-34.29666666666666,-32.88999999999999,-32.473333333333336,0.357,7.096333333333334,10.296666666666669,15.046666666666669,17.726666666666663,19.506666666666668,19.94333333333333,20.13333333333333,2.9283333333333332
-33.35,-32.02333333333333,-31.563333333333333,0.3003333333333333,6.93,10.053333333333333,14.86,17.703333333333333,19.49333333333333,19.93,20.13,2.927666666666666
-32.82,-31.543333333333333,-31.043333333333333,0.6436666666666667,6.758,9.83,14.68,17.67,19.476666666666667,19.926666666666662,20.13,2.921666666666667
-31.78,-30.76666666666667,-30.103333333333335,0.847,6.653333333333333,9.623333333333331,14.5,17.626666666666665,19.47,19.916666666666668,20.13,2.920666666666667
-30.74333333333333,-29.853333333333335,-29.12,0.3173333333333333,6.559666666666668,9.453333333333331,14.33,17.583333333333332,19.466666666666665,19.906666666666663,20.126666666666665,2.923
-30.736666666666668,-29.586666666666662,-29.03,0.1056666666666666,6.3773333333333335,9.293333333333337,14.17,17.546666666666667,19.45,19.9,20.113333333333333,2.92
-30.649999999999995,-29.590000000000003,-28.99666666666667,0.0186666666666666,6.231333333333333,9.12,14.02,17.5,19.44333333333333,19.893333333333334,20.11,2.9203333333333332
-30.92,-29.72,-29.19333333333333,-1.2016666666666669,6.040333333333334,8.956666666666665,13.87,17.446666666666665,19.43,19.886666666666667,20.11,2.9166666666666665
-32.39333333333333,-30.78,-30.483333333333334,-1.978,5.713333333333334,8.77,13.733333333333333,17.396666666666665,19.423333333333336,19.876666666666665,20.113333333333333,2.9153333333333333
-33.65,-31.94,-31.66,-1.7313333333333334,5.38,8.54,13.593333333333334,17.349999999999998,19.41333333333333,19.87,20.113333333333333,2.907
-33.78333333333333,-32.406666666666666,-31.853333333333335,-1.0513333333333332,5.1593333333333335,8.313333333333334,13.456666666666669,17.289999999999996,19.396666666666665,19.866666666666667,20.11,2.901666666666667
-32.88333333333333,-31.99,-31.113333333333333,-0.2466666666666666,5.074333333333333,8.110000000000001,13.32,17.236666666666668,19.39,19.86,20.106666666666666,2.9006666666666665
-30.99,-31.013333333333332,-29.75,3.392333333333333,5.229,7.967333333333333,13.17,17.173333333333336,19.386666666666667,19.856666666666666,20.11666666666667,2.9026666666666667
-24.763333333333332,-28.186666666666667,-25.613333333333333,9.462666666666664,6.048333333333333,7.979666666666667,13.036666666666669,17.11666666666667,19.39,19.86,20.123333333333335,2.9150000000000005
-14.043333333333331,-22.41,-17.76,15.300000000000002,7.594000000000001,8.283333333333333,12.906666666666666,17.05666666666667,19.39,19.86,20.13,2.942
