DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
246.5666666666667,304.0333333333333,21.069999999999997,902.0,89.66666666666667,421.9666666666667,0.0
145.63333333333335,303.06666666666666,20.846666666666668,901.6666666666666,71.14666666666666,413.9666666666667,0.0
53.193333333333335,299.93333333333334,20.083333333333332,901.3333333333334,39.53666666666667,402.7,0.0
0.842,295.56666666666666,18.483333333333334,901.0,4.31,387.7666666666667,0.0
-2.4130000000000003,291.56666666666666,16.916666666666668,901.0,1.8743333333333332,374.5,0.0
-1.2446666666666666,289.8,16.283333333333335,901.6666666666666,2.11,366.8,0.0
-4.411333333333334,284.23333333333335,14.366666666666664,902.0,1.625,356.6000000000001,0.0
-2.0580000000000003,282.90000000000003,14.673333333333332,902.0,3.1366666666666667,351.76666666666665,0.0
-2.8793333333333333,280.93333333333334,12.036666666666669,902.0,0.6913333333333332,346.5333333333333,0.0
-2.249333333333333,280.1333333333334,11.673333333333332,902.0,1.0636666666666663,343.26666666666665,0.0
-2.7663333333333333,277.06666666666666,9.073333333333334,901.0,0.3343333333333333,336.90000000000003,0.0
-2.6296666666666666,273.2666666666667,7.732666666666667,901.0,0.6233333333333334,331.26666666666665,0.0
-1.6796666666666666,272.8666666666667,7.059666666666666,901.0,1.2540000000000002,327.23333333333335,0.0
-1.5126666666666668,273.76666666666665,7.652666666666668,901.0,1.1023333333333334,328.26666666666665,0.0
-2.4856666666666665,267.7333333333333,5.822,901.0,0.213,323.3333333333333,0.0
-2.2123333333333335,263.56666666666666,4.871666666666666,901.3333333333334,0.867,319.09999999999997,0.0
-0.1596666666666667,264.0,8.69,902.0,4.417666666666666,324.4,0.0
-1.5053333333333334,265.9,8.911666666666667,901.3333333333334,2.4636666666666667,323.93333333333334,0.0
-3.1323333333333334,263.8666666666666,7.129333333333334,901.6666666666666,0.555,319.09999999999997,0.0
-2.0149999999999997,262.3,4.752666666666666,901.6666666666666,1.133,313.23333333333335,0.0
-1.155333333333333,264.9666666666667,5.469,899.3333333333334,2.2123333333333335,312.6333333333333,0.0
-0.783,265.6666666666667,6.0953333333333335,901.6666666666666,2.181666666666666,314.6666666666667,0.0
-1.3683333333333334,264.76666666666665,6.357333333333333,901.0,1.360666666666667,314.4666666666667,0.0
-1.163333333333333,265.6333333333334,5.313666666666667,901.0,1.0036666666666667,310.43333333333334,0.0
-1.1403333333333332,268.7666666666667,3.2543333333333333,901.0,0.7526666666666667,307.56666666666666,0.0
